line,sentiment,n,paragraph
2390,trust,3,12
2400,trust,1,13
2403,anger,1,13
2403,disgust,1,13
2403,fear,1,13
2403,sadness,1,13
2404,trust,1,13
2407,joy,1,13
2407,trust,1,13
2421,trust,1,13
2423,joy,1,13
2428,anger,1,13
2428,anticipation,1,13
2428,disgust,1,13
2428,fear,1,13
2428,sadness,1,13
2428,surprise,1,13
2428,trust,1,13
2430,anger,1,13
2430,disgust,1,13
2430,sadness,1,13
2431,anger,1,13
2431,anticipation,1,13
2431,fear,1,13
2431,joy,1,13
2431,surprise,1,13
2434,trust,1,13
2435,anticipation,1,13
2435,surprise,1,13
2437,anger,1,13
2437,fear,1,13
2437,sadness,1,13
2437,surprise,1,13
2442,anticipation,1,13
2442,joy,1,13
2442,sadness,1,13
2442,trust,1,13
2443,trust,1,13
2448,trust,1,13
2452,trust,1,13
2455,fear,1,13
2456,fear,1,13
2456,joy,1,13
2465,anger,1,13
2465,fear,1,13
2465,sadness,1,13
2469,surprise,1,13
2474,anger,1,13
2474,anticipation,1,13
2474,disgust,1,13
2474,fear,1,13
2474,sadness,1,13
2474,surprise,1,13
2505,trust,1,13
2507,trust,1,13
2510,anticipation,1,13
2510,surprise,1,13
2510,trust,1,13
2513,surprise,1,13
2516,fear,1,13
2516,sadness,1,13
2517,anticipation,1,13
2518,anticipation,1,13
2518,fear,1,13
2518,trust,2,13
2519,surprise,1,13
2520,anticipation,1,13
2520,joy,1,13
2520,trust,1,13
2523,anger,1,13
2523,fear,1,13
2523,sadness,1,13
2526,surprise,1,13
2527,anger,1,13
2527,anticipation,1,13
2527,disgust,1,13
2527,joy,1,13
2527,surprise,1,13
2527,trust,1,13
2528,trust,1,13
2531,surprise,1,13
2532,disgust,1,13
2535,anger,1,13
2535,anticipation,2,13
2535,fear,1,13
2535,joy,1,13
2535,trust,1,13
2536,anticipation,1,13
2541,trust,1,13
2546,fear,1,13
2547,disgust,1,13
2547,fear,1,13
2553,sadness,1,13
2554,disgust,1,13
2555,anger,1,13
2556,joy,1,13
2556,sadness,1,13
2559,anger,2,13
2559,disgust,2,13
2559,fear,1,13
2561,sadness,2,13
2561,surprise,1,13
2561,trust,1,13
2564,anticipation,1,13
2564,fear,1,13
2564,sadness,1,13
2570,sadness,1,13
2571,joy,1,13
2573,anger,1,13
2573,fear,1,13
2573,sadness,1,13
2574,anger,1,13
2574,disgust,1,13
2574,fear,1,13
2574,joy,1,13
2574,sadness,1,13
2576,anger,1,13
2578,anticipation,1,13
2578,joy,1,13
2581,anticipation,2,13
2581,joy,1,13
2581,sadness,1,13
2582,joy,1,13
2582,surprise,1,13
2583,trust,1,13
2587,anticipation,1,13
2587,joy,2,13
2587,trust,1,13
2589,anticipation,1,13
2589,joy,1,13
2589,surprise,1,13
2589,trust,1,13
2592,trust,1,13
2595,joy,1,13
2599,anticipation,1,13
2599,joy,1,13
2599,surprise,1,13
2599,trust,1,13
2601,anger,1,14
2601,anticipation,1,14
2601,disgust,1,14
2601,joy,1,14
2601,surprise,1,14
2601,trust,1,14
2602,anger,1,14
2602,fear,1,14
2602,sadness,1,14
2604,anticipation,2,14
2604,joy,2,14
2604,sadness,1,14
2604,surprise,1,14
2605,anticipation,1,14
2605,joy,1,14
2605,surprise,1,14
2606,joy,1,14
2607,joy,1,14
2607,sadness,1,14
2612,anger,1,14
2612,fear,1,14
2617,trust,1,14
2618,anticipation,2,14
2618,joy,2,14
2618,surprise,2,14
2618,trust,1,14
2619,fear,1,14
2619,joy,1,14
2620,fear,1,14
2620,sadness,1,14
2627,anticipation,1,14
2627,joy,1,14
2627,trust,1,14
2633,anger,1,14
2633,disgust,1,14
2633,fear,1,14
2633,sadness,1,14
2644,anticipation,1,14
2651,disgust,1,14
2651,sadness,1,14
2651,surprise,1,14
2653,trust,1,14
2654,anticipation,1,14
2654,joy,1,14
2656,anticipation,1,14
2657,anticipation,1,14
2660,anger,1,14
2660,fear,1,14
2660,sadness,1,14
2665,anger,1,14
2665,fear,1,14
2665,sadness,1,14
2665,surprise,1,14
2666,anger,1,14
2666,anticipation,1,14
2666,disgust,1,14
2666,fear,1,14
2666,sadness,1,14
2666,surprise,1,14
2666,trust,1,14
2670,disgust,1,14
2670,sadness,1,14
2671,anger,1,14
2671,fear,1,14
2671,sadness,1,14
2671,surprise,1,14
2676,joy,1,14
2679,anticipation,1,14
2679,joy,1,14
2679,surprise,1,14
2679,trust,1,14
2686,anger,2,14
2686,disgust,2,14
2686,fear,2,14
2686,sadness,2,14
2686,surprise,1,14
2687,joy,1,14
2692,anticipation,2,14
2692,joy,2,14
2692,surprise,1,14
2692,trust,2,14
2694,anger,1,14
2694,disgust,2,14
2694,fear,2,14
2694,sadness,2,14
2696,sadness,1,14
2698,sadness,1,14
2700,trust,1,14
2704,anticipation,1,14
2704,joy,1,14
2704,surprise,1,14
2704,trust,1,14
2709,anticipation,1,14
2709,joy,1,14
2709,trust,1,14
2711,anger,1,14
2711,anticipation,1,14
2711,fear,1,14
2711,sadness,1,14
2713,surprise,1,14
2716,trust,2,14
2718,anticipation,1,14
2721,anger,1,14
2721,disgust,1,14
2727,trust,1,14
2733,trust,1,14
2734,trust,1,14
2735,trust,2,14
2736,anticipation,1,14
2736,joy,1,14
2736,trust,1,14
2745,anger,2,14
2745,anticipation,1,14
2745,fear,2,14
2745,joy,1,14
2745,sadness,1,14
2745,surprise,1,14
2747,anticipation,1,14
2747,fear,1,14
2747,joy,1,14
2747,trust,1,14
2748,anger,1,14
2748,disgust,1,14
2748,fear,1,14
2748,sadness,1,14
2757,anticipation,1,14
2762,anger,1,14
2762,disgust,1,14
2762,fear,1,14
2764,anger,1,14
2764,disgust,1,14
2764,fear,1,14
2764,surprise,1,14
2764,trust,1,14
2768,anticipation,1,14
2769,sadness,1,14
2770,anger,1,14
2770,disgust,1,14
2770,fear,1,14
2770,sadness,1,14
2771,anger,1,14
2771,anticipation,1,14
2771,fear,1,14
2771,sadness,1,14
2771,trust,1,14
2778,fear,1,14
2778,surprise,1,14
2779,trust,1,14
2780,trust,1,14
2783,anger,1,14
2783,fear,1,14
2783,sadness,1,14
2783,surprise,1,14
2784,anger,1,14
2784,fear,1,14
2784,sadness,1,14
2784,surprise,1,14
2785,anticipation,1,14
2785,joy,1,14
2785,sadness,1,14
2785,trust,1,14
2792,anticipation,2,14
2797,fear,1,14
2802,anger,1,15
2802,disgust,1,15
2802,fear,1,15
2802,sadness,1,15
2802,trust,1,15
2806,anticipation,1,15
2806,trust,1,15
2809,trust,1,15
2812,anger,1,15
2812,fear,1,15
2812,sadness,1,15
2813,fear,1,15
2813,sadness,1,15
2813,trust,1,15
2815,fear,1,15
2815,sadness,1,15
2815,trust,1,15
2816,fear,1,15
2817,trust,2,15
2821,disgust,1,15
2824,joy,1,15
2824,trust,1,15
2832,trust,1,15
2834,anger,1,15
2834,anticipation,1,15
2834,fear,1,15
2835,anticipation,1,15
2840,anticipation,1,15
2840,trust,1,15
2847,joy,1,15
2854,trust,1,15
2858,fear,1,15
2862,fear,1,15
2862,surprise,1,15
2866,trust,1,15
2867,anger,1,15
2867,disgust,1,15
2867,fear,1,15
2867,sadness,1,15
2867,trust,1,15
2868,sadness,1,15
2870,anger,1,15
2870,disgust,1,15
2870,fear,1,15
2870,sadness,1,15
2870,trust,1,15
2873,anticipation,1,15
2876,joy,1,15
2876,trust,1,15
2879,anger,1,15
2879,fear,1,15
2879,trust,2,15
2880,anger,1,15
2880,anticipation,1,15
2881,anger,1,15
2881,disgust,1,15
2881,fear,1,15
2881,sadness,1,15
2881,trust,1,15
2884,anger,1,15
2884,disgust,1,15
2884,fear,1,15
2884,sadness,1,15
2885,anger,1,15
2885,disgust,1,15
2885,fear,1,15
2885,sadness,1,15
2886,trust,1,15
2889,anger,1,15
2889,fear,1,15
2894,fear,1,15
2895,anger,1,15
2896,anger,1,15
2896,anticipation,1,15
2904,trust,1,15
2905,anger,1,15
2905,disgust,1,15
2908,disgust,2,15
2908,sadness,1,15
2910,surprise,1,15
2917,fear,1,15
2924,joy,1,15
2924,trust,1,15
2930,trust,1,15
2932,trust,1,15
2936,surprise,1,15
2937,sadness,1,15
2937,surprise,1,15
2941,sadness,1,15
2948,anger,1,15
2948,disgust,1,15
2948,sadness,1,15
2958,anticipation,1,15
2958,joy,1,15
2958,trust,2,15
2970,anger,1,15
2984,fear,1,15
2984,trust,1,15
2990,anger,2,15
2990,fear,2,15
2990,sadness,1,15
2990,trust,1,15
2994,trust,2,15
2995,anger,1,15
2995,anticipation,1,15
2995,disgust,1,15
2995,fear,1,15
2995,joy,1,15
2995,sadness,1,15
2995,surprise,1,15
2995,trust,1,15
2996,anger,1,15
2996,anticipation,1,15
2996,disgust,1,15
2996,fear,1,15
2996,joy,1,15
2996,sadness,1,15
2996,surprise,1,15
2996,trust,1,15
3000,anticipation,1,16
3000,joy,1,16
3000,trust,1,16
3002,anger,1,16
3002,disgust,1,16
3004,trust,1,16
3009,anger,1,16
3009,disgust,1,16
3009,fear,1,16
3009,sadness,1,16
3016,fear,1,16
3016,trust,2,16
3018,anticipation,1,16
3018,fear,1,16
3022,trust,2,16
3025,sadness,1,16
3030,sadness,1,16
3031,anticipation,1,16
3031,joy,1,16
3031,trust,1,16
3038,surprise,1,16
3046,anger,1,16
3046,fear,1,16
3046,sadness,1,16
3053,anticipation,1,16
3053,disgust,1,16
3054,anticipation,1,16
3056,anger,2,16
3056,disgust,2,16
3056,fear,1,16
3056,sadness,1,16
3057,anticipation,1,16
3057,fear,1,16
3057,joy,1,16
3057,surprise,1,16
3057,trust,1,16
3058,fear,1,16
3058,sadness,1,16
3059,trust,1,16
3062,trust,1,16
3065,trust,1,16
3068,anticipation,1,16
3070,fear,1,16
3070,surprise,1,16
3074,fear,1,16
3074,joy,1,16
3074,trust,2,16
3075,joy,1,16
3075,trust,1,16
3080,trust,1,16
3089,fear,1,16
3098,sadness,1,16
3106,anticipation,2,16
3106,trust,1,16
3108,trust,1,16
3115,trust,1,16
3118,joy,1,16
3122,anger,1,16
3122,disgust,1,16
3122,fear,1,16
3122,joy,1,16
3122,trust,1,16
3123,anticipation,1,16
3123,trust,1,16
3127,anger,1,16
3127,fear,1,16
3129,disgust,1,16
3136,fear,1,16
3144,anger,1,16
3144,anticipation,3,16
3144,disgust,1,16
3144,fear,1,16
3144,joy,2,16
3144,sadness,1,16
3144,surprise,2,16
3144,trust,1,16
3148,anticipation,1,16
3148,joy,1,16
3148,surprise,1,16
3149,anticipation,1,16
3149,fear,1,16
3149,sadness,1,16
3150,anger,1,16
3150,fear,1,16
3155,anticipation,1,16
3155,joy,1,16
3155,surprise,1,16
3158,fear,1,16
3161,anger,1,16
3161,anticipation,2,16
3161,disgust,1,16
3161,joy,1,16
3161,surprise,1,16
3166,disgust,1,16
3168,anger,1,16
3168,disgust,1,16
3169,anticipation,1,16
3169,joy,1,16
3169,surprise,1,16
3170,surprise,1,16
3175,sadness,1,16
3177,disgust,1,16
3178,anticipation,1,16
3178,joy,1,16
3178,surprise,1,16
3179,anger,1,16
3179,disgust,1,16
3179,fear,1,16
3180,anger,1,16
3181,anticipation,1,16
3181,disgust,1,16
3181,joy,1,16
3181,surprise,1,16
3181,trust,1,16
3189,anger,2,16
3189,disgust,2,16
3189,fear,1,16
3189,sadness,1,16
3191,anticipation,1,16
3191,trust,1,16
3192,anger,1,16
3192,disgust,1,16
3192,fear,1,16
3192,joy,1,16
3192,sadness,1,16
3192,trust,1,16
3217,disgust,1,17
3231,surprise,1,17
3232,anger,2,17
3232,anticipation,1,17
3232,disgust,1,17
3232,fear,2,17
3232,sadness,2,17
3232,surprise,1,17
3237,fear,1,17
3237,trust,1,17
3241,anger,1,17
3241,disgust,1,17
3243,anticipation,1,17
3243,trust,1,17
3248,trust,1,17
3249,anger,1,17
3249,fear,1,17
3249,trust,1,17
3252,anger,1,17
3252,trust,1,17
3254,anticipation,1,17
3255,anger,2,17
3255,disgust,1,17
3255,fear,1,17
3255,sadness,1,17
3255,surprise,1,17
3257,joy,1,17
3265,trust,1,17
3267,anticipation,1,17
3267,trust,1,17
3269,trust,2,17
3270,anger,1,17
3270,anticipation,1,17
3270,fear,1,17
3270,joy,1,17
3270,sadness,1,17
3270,trust,1,17
3272,disgust,1,17
3272,sadness,1,17
3273,anger,1,17
3273,disgust,1,17
3273,fear,1,17
3273,sadness,1,17
3275,joy,1,17
3278,anger,1,17
3278,fear,1,17
3279,anger,1,17
3279,fear,1,17
3281,anger,1,17
3281,fear,1,17
3282,anger,1,17
3282,fear,1,17
3293,surprise,1,17
3300,fear,1,17
3300,trust,1,17
3301,anger,1,17
3301,fear,1,17
3301,sadness,1,17
3302,trust,1,17
3304,trust,1,17
3305,anger,1,17
3307,anger,1,17
3309,fear,1,17
3309,trust,2,17
3311,anticipation,1,17
3313,trust,1,17
3316,trust,1,17
3318,fear,1,17
3318,trust,1,17
3321,anger,1,17
3325,fear,1,17
3329,trust,1,17
3330,fear,1,17
3330,trust,1,17
3337,anger,1,17
3337,sadness,1,17
3338,anger,1,17
3338,anticipation,1,17
3338,disgust,1,17
3338,fear,1,17
3338,sadness,1,17
3338,surprise,1,17
3342,trust,1,17
3344,anger,1,17
3344,fear,1,17
3344,trust,1,17
3345,fear,1,17
3345,trust,1,17
3346,anticipation,1,17
3349,anger,1,17
3349,fear,1,17
3350,trust,1,17
3355,trust,1,17
3356,anticipation,1,17
3356,joy,1,17
3356,sadness,1,17
3356,surprise,1,17
3356,trust,1,17
3358,fear,1,17
3358,trust,1,17
3359,joy,1,17
3359,trust,1,17
3360,anger,1,17
3360,disgust,1,17
3360,fear,1,17
3372,trust,1,17
3376,anticipation,1,17
3376,joy,1,17
3376,trust,1,17
3377,sadness,1,17
3377,trust,2,17
3380,sadness,1,17
3382,disgust,1,17
3382,fear,1,17
3384,anger,1,17
3384,fear,1,17
3384,joy,1,17
3384,sadness,1,17
3384,trust,1,17
3389,fear,2,17
3389,trust,1,17
3394,trust,1,17
3400,fear,1,18
3400,joy,1,18
3400,surprise,1,18
3400,trust,1,18
3402,joy,1,18
3404,disgust,1,18
3404,sadness,1,18
3405,sadness,1,18
3408,sadness,1,18
3417,anger,1,18
3417,disgust,1,18
3419,trust,1,18
3434,anticipation,1,18
3440,anger,1,18
3440,fear,2,18
3440,sadness,2,18
3440,surprise,1,18
3443,trust,1,18
3444,trust,1,18
3445,anger,1,18
3445,fear,1,18
3445,sadness,1,18
3447,anger,2,18
3447,disgust,1,18
3447,sadness,1,18
3452,anticipation,1,18
3468,disgust,1,18
3468,fear,1,18
3468,sadness,1,18
3471,anticipation,1,18
3473,anticipation,1,18
3474,anticipation,1,18
3480,anger,1,18
3480,disgust,1,18
3480,fear,1,18
3480,sadness,1,18
3480,surprise,1,18
3482,trust,1,18
3489,anticipation,1,18
3491,sadness,1,18
3497,anticipation,1,18
3497,fear,1,18
3497,joy,1,18
3497,surprise,2,18
3497,trust,1,18
3498,fear,1,18
3498,sadness,1,18
3504,anticipation,1,18
3504,joy,1,18
3510,anticipation,1,18
3510,fear,1,18
3510,surprise,1,18
3511,trust,1,18
3514,anger,2,18
3514,disgust,2,18
3514,fear,2,18
3525,fear,1,18
3537,joy,1,18
3537,trust,1,18
3540,anger,1,18
3540,disgust,1,18
3540,fear,1,18
3541,anger,1,18
3541,disgust,1,18
3541,fear,1,18
3541,sadness,1,18
3544,fear,1,18
3545,anger,1,18
3545,fear,1,18
3545,surprise,1,18
3545,trust,1,18
3548,anger,1,18
3548,disgust,1,18
3548,fear,1,18
3548,sadness,1,18
3548,surprise,1,18
3551,anger,1,18
3551,disgust,1,18
3551,fear,1,18
3556,trust,1,18
3562,joy,1,18
3562,trust,1,18
3566,joy,1,18
3566,trust,1,18
3570,joy,1,18
3570,trust,1,18
3572,joy,1,18
3572,trust,1,18
3575,trust,1,18
3578,joy,1,18
3578,trust,1,18
3579,anger,1,18
3579,disgust,1,18
3584,joy,1,18
3584,trust,1,18
3589,sadness,1,18
3592,sadness,1,18
3593,anger,1,18
3593,disgust,1,18
3593,fear,1,18
3600,sadness,1,19
3601,anger,1,19
3601,disgust,1,19
3601,fear,1,19
3606,anticipation,1,19
3606,joy,1,19
3606,trust,1,19
3615,anger,1,19
3616,anger,2,19
3616,anticipation,1,19
3616,disgust,1,19
3616,fear,1,19
3616,sadness,1,19
3625,anger,1,19
3625,disgust,1,19
3625,fear,1,19
3631,joy,1,19
3631,trust,1,19
3637,anticipation,1,19
3638,trust,1,19
3643,anticipation,1,19
3648,joy,1,19
3648,surprise,1,19
3648,trust,1,19
3652,sadness,1,19
3655,anger,2,19
3656,sadness,1,19
3658,disgust,1,19
3659,anticipation,1,19
3660,sadness,1,19
3663,anticipation,1,19
3663,trust,1,19
3668,joy,1,19
3681,anger,1,19
3681,fear,1,19
3681,sadness,1,19
3681,surprise,1,19
3683,sadness,1,19
3694,anticipation,1,19
3696,sadness,1,19
3697,trust,1,19
3699,anticipation,1,19
3700,sadness,1,19
3706,joy,1,19
3710,anticipation,1,19
3713,anticipation,1,19
3713,trust,1,19
3714,trust,1,19
3716,anticipation,1,19
3716,trust,1,19
3720,anger,1,19
3720,fear,2,19
3721,anger,2,19
3721,fear,2,19
3724,joy,1,19
3724,trust,1,19
3732,disgust,1,19
3733,joy,1,19
3733,sadness,2,19
3734,surprise,1,19
3740,sadness,1,19
3743,fear,1,19
3744,disgust,1,19
3746,anticipation,1,19
3753,disgust,1,19
3756,anger,1,19
3759,disgust,1,19
3763,anticipation,1,19
3763,trust,1,19
3776,disgust,1,19
3776,joy,1,19
3776,sadness,1,19
3788,anger,1,19
3788,fear,1,19
3788,sadness,1,19
3788,surprise,1,19
3794,surprise,1,19
3795,anticipation,1,19
3795,joy,1,19
3795,sadness,1,19
3800,anger,1,20
3800,fear,1,20
3808,anger,1,20
3808,disgust,1,20
3808,fear,1,20
3808,sadness,1,20
3808,surprise,1,20
3810,fear,2,20
3811,disgust,1,20
3811,fear,1,20
3812,fear,1,20
3813,anger,1,20
3813,fear,2,20
3814,anger,2,20
3814,disgust,1,20
3814,fear,2,20
3814,sadness,1,20
3816,anger,1,20
3816,disgust,1,20
3816,fear,1,20
3816,surprise,2,20
3819,anger,1,20
3819,fear,1,20
3822,anticipation,1,20
3828,joy,2,20
3828,sadness,2,20
3828,trust,1,20
3829,anger,1,20
3829,disgust,1,20
3829,fear,1,20
3829,sadness,1,20
3833,anger,1,20
3833,disgust,1,20
3833,sadness,1,20
3836,joy,1,20
3841,sadness,1,20
3843,anger,1,20
3843,disgust,1,20
3843,fear,1,20
3843,sadness,1,20
3847,trust,1,20
3849,anticipation,1,20
3849,trust,1,20
3852,fear,1,20
3852,trust,1,20
3856,anger,1,20
3856,disgust,1,20
3864,anger,1,20
3870,anger,1,20
3870,disgust,1,20
3872,anticipation,1,20
3878,fear,1,20
3878,trust,1,20
3880,trust,1,20
3883,fear,1,20
3883,trust,1,20
3890,trust,1,20
3891,fear,1,20
3891,trust,2,20
3897,anger,1,20
3899,joy,1,20
3899,sadness,1,20
3900,fear,1,20
3905,joy,1,20
3905,sadness,1,20
3907,anger,1,20
3907,fear,2,20
3908,fear,1,20
3910,trust,1,20
3912,anger,1,20
3912,fear,1,20
3922,anger,2,20
3922,fear,2,20
3922,sadness,1,20
3922,surprise,1,20
3924,anger,1,20
3924,disgust,1,20
3924,fear,1,20
3924,sadness,1,20
3924,surprise,1,20
3928,anger,1,20
3928,disgust,1,20
3928,fear,1,20
3928,sadness,1,20
3930,anger,1,20
3930,disgust,1,20
3930,fear,1,20
3930,sadness,1,20
3934,anger,1,20
3934,fear,1,20
3940,anger,1,20
3940,disgust,1,20
3940,fear,1,20
3940,sadness,1,20
3941,fear,2,20
3941,sadness,2,20
3942,anger,1,20
3942,anticipation,1,20
3942,disgust,1,20
3942,fear,1,20
3942,sadness,1,20
3944,fear,1,20
3944,trust,1,20
3946,fear,1,20
3946,joy,1,20
3946,sadness,1,20
3946,trust,1,20
3952,anger,2,20
3952,disgust,1,20
3952,fear,3,20
3952,sadness,2,20
3952,trust,1,20
3954,anger,2,20
3954,disgust,2,20
3954,fear,2,20
3954,sadness,2,20
3957,anticipation,1,20
3957,joy,1,20
3957,trust,1,20
3958,joy,1,20
3958,trust,1,20
3965,anticipation,1,20
3965,fear,1,20
3965,joy,1,20
3965,trust,1,20
3969,anger,1,20
3969,disgust,1,20
3969,fear,1,20
3969,sadness,1,20
3970,anger,1,20
3970,fear,2,20
3970,sadness,1,20
3971,anger,1,20
3971,fear,1,20
3972,anger,1,20
3972,fear,2,20
3972,trust,1,20
3977,anger,1,20
3977,surprise,1,20
3987,disgust,1,20
3987,sadness,1,20
3988,fear,1,20
3988,trust,1,20
3989,trust,1,20
3997,anger,1,20
3997,disgust,1,20
3997,fear,1,20
3997,sadness,1,20
4001,anticipation,1,21
4001,joy,1,21
4001,trust,1,21
4003,anticipation,1,21
4009,trust,1,21
4010,anticipation,1,21
4017,trust,1,21
4019,anticipation,1,21
4019,trust,1,21
4023,trust,1,21
4029,anticipation,1,21
4029,joy,1,21
4029,trust,1,21
4030,trust,1,21
4034,trust,1,21
4035,anticipation,1,21
4048,sadness,1,21
4049,anger,1,21
4049,disgust,1,21
4051,disgust,1,21
4052,anger,2,21
4052,disgust,1,21
4052,fear,1,21
4052,joy,1,21
4052,sadness,1,21
4052,trust,1,21
4053,anger,1,21
4053,disgust,1,21
4053,fear,1,21
4053,sadness,1,21
4056,anger,1,21
4056,fear,1,21
4057,anger,1,21
4057,fear,1,21
4066,fear,1,21
4072,joy,1,21
4072,trust,1,21
4079,disgust,1,21
4086,fear,1,21
4089,trust,1,21
4094,anticipation,1,21
4095,anticipation,1,21
4095,fear,1,21
4096,fear,1,21
4096,trust,1,21
4099,fear,1,21
4099,trust,1,21
4102,trust,1,21
4103,fear,1,21
4103,trust,1,21
4104,anger,1,21
4104,fear,1,21
4105,anger,1,21
4105,fear,1,21
4108,trust,1,21
4118,fear,1,21
4118,trust,1,21
4119,trust,1,21
4121,anticipation,1,21
4122,fear,1,21
4123,trust,1,21
4125,fear,1,21
4125,sadness,1,21
4128,anger,1,21
4128,disgust,1,21
4128,fear,1,21
4128,sadness,1,21
4129,trust,1,21
4130,trust,1,21
4134,surprise,1,21
4141,fear,1,21
4141,trust,1,21
4142,fear,1,21
4144,surprise,1,21
4146,fear,2,21
4146,surprise,1,21
4148,fear,1,21
4148,trust,1,21
4150,fear,2,21
4150,trust,1,21
4153,anticipation,1,21
4154,joy,1,21
4154,trust,1,21
4156,anticipation,1,21
4157,fear,1,21
4157,trust,1,21
4165,joy,1,21
4165,trust,1,21
4166,anger,1,21
4166,disgust,1,21
4166,fear,1,21
4166,sadness,1,21
4167,joy,1,21
4167,trust,1,21
4170,disgust,1,21
4171,anticipation,1,21
4171,surprise,1,21
4172,joy,1,21
4172,trust,2,21
4173,sadness,1,21
4174,trust,1,21
4177,anticipation,1,21
4177,joy,1,21
4177,surprise,1,21
4177,trust,1,21
4179,trust,1,21
4180,joy,1,21
4180,trust,1,21
4181,sadness,1,21
4182,joy,1,21
4182,trust,1,21
4183,fear,1,21
4183,surprise,1,21
4189,anger,1,21
4189,fear,1,21
4189,joy,1,21
4189,sadness,1,21
4189,trust,1,21
4192,anger,1,21
4192,disgust,1,21
4192,fear,1,21
4192,joy,1,21
4192,sadness,1,21
4192,surprise,1,21
4192,trust,1,21
4195,anticipation,1,21
4195,joy,1,21
4195,trust,1,21
4196,anticipation,1,21
4201,disgust,1,22
4202,surprise,1,22
4204,anger,1,22
4204,fear,1,22
4204,sadness,1,22
4204,surprise,1,22
4205,joy,1,22
4205,sadness,1,22
4205,trust,1,22
4207,fear,1,22
4207,joy,1,22
4207,trust,2,22
4216,anticipation,1,22
4216,trust,1,22
4218,anger,1,22
4218,anticipation,1,22
4218,fear,1,22
4218,joy,1,22
4218,trust,1,22
4219,anticipation,1,22
4219,sadness,1,22
4220,anger,1,22
4220,disgust,1,22
4220,fear,1,22
4220,sadness,1,22
4226,anger,1,22
4226,disgust,1,22
4226,sadness,1,22
4235,sadness,1,22
4239,anger,1,22
4239,fear,1,22
4239,sadness,1,22
4245,surprise,1,22
4253,fear,1,22
4253,sadness,1,22
4253,trust,1,22
4256,sadness,1,22
4258,anger,1,22
4258,fear,1,22
4258,sadness,1,22
4262,surprise,1,22
4270,anger,1,22
4270,joy,1,22
4276,anger,1,22
4276,disgust,2,22
4276,fear,1,22
4276,sadness,1,22
4277,anger,1,22
4277,fear,1,22
4277,sadness,1,22
4277,surprise,1,22
4278,anticipation,1,22
4278,joy,1,22
4278,surprise,1,22
4278,trust,1,22
4289,joy,1,22
4289,trust,1,22
4298,anticipation,1,22
4298,fear,1,22
4298,joy,1,22
4298,surprise,1,22
4298,trust,1,22
4303,joy,1,22
4303,trust,1,22
4308,anticipation,1,22
4308,disgust,1,22
4308,fear,1,22
4308,joy,1,22
4308,sadness,1,22
4308,surprise,1,22
4308,trust,1,22
4309,fear,1,22
4309,sadness,1,22
4311,anger,1,22
4311,disgust,1,22
4311,fear,1,22
4311,sadness,1,22
4315,anticipation,1,22
4318,fear,1,22
4323,anger,2,22
4323,disgust,1,22
4328,trust,1,22
4329,anger,1,22
4329,disgust,1,22
4329,fear,1,22
4329,sadness,1,22
4329,trust,1,22
4338,joy,1,22
4338,trust,1,22
4342,trust,1,22
4351,sadness,1,22
4360,trust,1,22
4361,anger,1,22
4361,disgust,1,22
4361,fear,1,22
4361,sadness,1,22
4364,joy,1,22
4364,trust,1,22
4365,anger,1,22
4365,disgust,1,22
4367,trust,1,22
4368,anticipation,1,22
4368,fear,1,22
4369,anger,1,22
4369,disgust,1,22
4369,fear,1,22
4369,sadness,1,22
4371,anger,1,22
4371,fear,1,22
4371,sadness,1,22
4372,anticipation,1,22
4372,disgust,1,22
4372,joy,1,22
4372,surprise,1,22
4372,trust,1,22
4373,anger,1,22
4373,disgust,1,22
4373,fear,1,22
4373,sadness,2,22
4374,anger,1,22
4374,disgust,1,22
4374,fear,1,22
4374,sadness,1,22
4376,fear,1,22
4379,anger,1,22
4379,surprise,1,22
4380,trust,1,22
4384,fear,1,22
4384,joy,1,22
4384,trust,1,22
4387,sadness,1,22
4387,surprise,1,22
4390,anger,1,22
4390,fear,1,22
4390,trust,1,22
4396,anger,1,22
4396,anticipation,1,22
4396,disgust,1,22
4396,fear,1,22
4396,joy,1,22
4396,sadness,1,22
4396,trust,1,22
4405,anger,1,23
4405,anticipation,1,23
4405,fear,1,23
4413,trust,1,23
4416,anticipation,1,23
4416,sadness,1,23
4417,sadness,1,23
4419,trust,1,23
4427,anger,1,23
4427,disgust,1,23
4432,anger,1,23
4432,fear,1,23
4435,fear,1,23
4435,sadness,1,23
4438,fear,1,23
4438,surprise,1,23
4442,anticipation,1,23
4442,joy,1,23
4442,trust,2,23
4449,anger,1,23
4449,anticipation,2,23
4449,disgust,1,23
4449,joy,2,23
4449,surprise,2,23
4449,trust,2,23
4452,fear,1,23
4452,surprise,1,23
4453,fear,1,23
4460,joy,1,23
4460,sadness,1,23
4465,sadness,1,23
4466,anticipation,1,23
4467,sadness,1,23
4470,anticipation,2,23
4470,joy,2,23
4470,surprise,2,23
4472,joy,1,23
4472,trust,1,23
4473,anticipation,1,23
4473,joy,1,23
4473,trust,1,23
4475,joy,1,23
4479,fear,1,23
4479,surprise,1,23
4488,anticipation,1,23
4488,joy,1,23
4488,surprise,1,23
4493,anticipation,1,23
4493,joy,1,23
4493,sadness,1,23
4493,trust,1,23
4494,sadness,1,23
4496,anger,1,23
4496,disgust,1,23
4497,surprise,1,23
4498,disgust,1,23
4498,fear,1,23
4498,sadness,1,23
4499,trust,1,23
4500,sadness,1,23
4501,fear,1,23
4501,sadness,1,23
