line,sentiment,n,paragraph
2271,surprise,1,12
2274,anticipation,1,12
2296,sadness,2,12
2306,anticipation,1,12
2316,anger,1,12
2316,disgust,1,12
2316,fear,1,12
2316,sadness,1,12
2317,sadness,1,12
2330,anticipation,1,12
2337,joy,2,12
2337,surprise,1,12
2337,trust,1,12
2339,anticipation,1,12
2339,joy,1,12
2339,surprise,1,12
2339,trust,1,12
2341,joy,1,12
2342,anticipation,1,12
2342,joy,1,12
2368,anger,1,12
2368,disgust,1,12
2368,fear,1,12
2368,sadness,1,12
2374,fear,1,12
2374,sadness,1,12
2390,anger,2,12
2390,anticipation,1,12
2390,fear,2,12
2390,sadness,1,12
2391,sadness,1,12
2391,trust,1,12
2392,anticipation,1,12
2392,trust,1,12
2402,fear,1,13
2402,sadness,1,13
2411,anger,1,13
2411,disgust,1,13
2411,fear,1,13
2411,sadness,1,13
2422,joy,1,13
2422,surprise,1,13
2422,trust,1,13
2428,anger,1,13
2433,anger,1,13
2433,disgust,1,13
2433,fear,1,13
2433,sadness,1,13
2434,joy,1,13
2434,surprise,1,13
2434,trust,1,13
2438,joy,1,13
2438,trust,1,13
2451,anger,1,13
2451,anticipation,1,13
2451,joy,1,13
2451,surprise,1,13
2451,trust,1,13
2452,anger,1,13
2452,sadness,2,13
2453,surprise,1,13
2460,joy,1,13
2460,trust,1,13
2462,anger,1,13
2462,fear,1,13
2462,surprise,1,13
2463,anger,1,13
2463,disgust,1,13
2467,joy,1,13
2468,joy,1,13
2468,surprise,1,13
2468,trust,1,13
2475,trust,1,13
2484,joy,1,13
2484,trust,1,13
2486,anger,1,13
2486,fear,1,13
2486,sadness,1,13
2487,anger,1,13
2487,anticipation,1,13
2487,joy,1,13
2487,surprise,1,13
2487,trust,1,13
2488,anger,1,13
2488,anticipation,1,13
2488,fear,1,13
2488,joy,1,13
2488,trust,1,13
2491,trust,1,13
2497,anger,1,13
2497,fear,1,13
2497,sadness,1,13
2497,trust,1,13
2504,sadness,1,13
2505,anticipation,1,13
2505,joy,1,13
2505,surprise,1,13
2505,trust,1,13
2517,fear,1,13
2517,sadness,1,13
2517,surprise,1,13
2528,trust,1,13
2534,disgust,1,13
2534,sadness,2,13
2535,sadness,1,13
2537,fear,1,13
2537,sadness,1,13
2537,trust,1,13
2538,anger,1,13
2538,disgust,1,13
2538,fear,1,13
2538,joy,1,13
2538,sadness,1,13
2538,trust,1,13
2549,sadness,1,13
2551,trust,1,13
2553,anger,1,13
2553,anticipation,1,13
2553,joy,1,13
2553,surprise,1,13
2553,trust,1,13
2555,fear,1,13
2555,trust,1,13
2558,fear,1,13
2558,trust,1,13
2560,anger,1,13
2560,anticipation,1,13
2560,joy,1,13
2560,surprise,1,13
2560,trust,1,13
2562,fear,1,13
2562,trust,1,13
2566,anger,1,13
2566,anticipation,1,13
2566,fear,1,13
2566,joy,1,13
2566,trust,1,13
2568,fear,1,13
2568,trust,1,13
2573,fear,1,13
2574,anticipation,1,13
2574,trust,1,13
2575,anger,1,13
2575,anticipation,1,13
2575,joy,1,13
2575,surprise,1,13
2575,trust,1,13
2577,sadness,1,13
2583,anger,2,13
2583,anticipation,1,13
2583,fear,1,13
2583,joy,1,13
2583,sadness,1,13
2583,surprise,1,13
2583,trust,1,13
2586,surprise,1,13
2595,anticipation,1,13
2599,joy,1,13
2611,anticipation,1,14
2611,fear,1,14
2617,trust,1,14
2620,anticipation,1,14
2620,trust,1,14
2624,fear,1,14
2642,anticipation,1,14
2648,anticipation,1,14
2649,anticipation,1,14
2649,joy,1,14
2649,trust,1,14
2655,anticipation,1,14
2655,joy,1,14
2655,trust,1,14
2660,anticipation,1,14
2660,joy,1,14
2660,trust,1,14
2668,anger,1,14
2668,fear,1,14
2668,sadness,1,14
2668,surprise,1,14
2669,sadness,1,14
2670,anticipation,1,14
2670,joy,1,14
2670,trust,1,14
2678,anticipation,1,14
2678,joy,1,14
2678,trust,1,14
2679,anticipation,1,14
2690,anticipation,1,14
2690,joy,1,14
2690,trust,1,14
2698,anticipation,1,14
2698,joy,1,14
2698,trust,1,14
2709,anticipation,1,14
2709,joy,1,14
2709,sadness,1,14
2709,trust,1,14
2710,anticipation,2,14
2710,fear,1,14
2710,joy,1,14
2710,sadness,1,14
2710,trust,1,14
2711,anticipation,1,14
2715,trust,1,14
2717,anticipation,1,14
2732,fear,1,14
2746,fear,1,14
2748,anger,2,14
2748,disgust,2,14
2748,fear,1,14
2748,sadness,1,14
2751,anger,1,14
2751,disgust,2,14
2757,surprise,1,14
2768,fear,1,14
2768,sadness,1,14
2778,fear,1,14
2778,sadness,1,14
2781,fear,1,14
2781,surprise,1,14
2787,joy,1,14
2787,surprise,1,14
2787,trust,1,14
2788,fear,1,14
2788,trust,1,14
2792,fear,1,14
2792,trust,1,14
2815,fear,1,15
2815,trust,1,15
2824,trust,1,15
2833,anticipation,1,15
2833,joy,2,15
2833,surprise,2,15
2833,trust,2,15
2834,fear,1,15
2835,fear,1,15
2835,sadness,1,15
2835,surprise,1,15
2841,anger,1,15
2841,disgust,1,15
2841,fear,1,15
2841,sadness,1,15
2856,fear,1,15
2856,sadness,1,15
2859,trust,1,15
2863,trust,1,15
2865,surprise,1,15
2866,trust,2,15
2867,joy,1,15
2868,anticipation,1,15
2868,joy,1,15
2868,trust,1,15
2871,disgust,1,15
2874,joy,1,15
2874,surprise,1,15
2874,trust,1,15
2878,anger,1,15
2878,disgust,1,15
2878,sadness,1,15
2879,anticipation,2,15
2884,surprise,1,15
2888,sadness,1,15
2889,anticipation,1,15
2894,anticipation,1,15
2894,joy,1,15
2894,surprise,1,15
2894,trust,1,15
2939,anger,1,15
2939,disgust,1,15
2939,fear,1,15
2939,sadness,1,15
2942,sadness,1,15
2942,surprise,1,15
2944,anticipation,1,15
2944,joy,1,15
2944,trust,1,15
2948,anger,1,15
2948,anticipation,1,15
2948,fear,1,15
2948,joy,1,15
2948,trust,1,15
2950,anger,1,15
2950,anticipation,1,15
2950,fear,1,15
2950,joy,1,15
2950,trust,1,15
2963,anticipation,1,15
2963,surprise,1,15
2963,trust,1,15
2991,anger,1,15
2991,fear,1,15
2991,sadness,1,15
2992,surprise,1,15
2994,fear,1,15
2995,anticipation,1,15
2995,fear,1,15
2996,joy,1,15
2996,surprise,1,15
2998,surprise,1,15
2999,trust,1,15
3010,anticipation,1,16
3010,joy,1,16
3010,sadness,1,16
3010,trust,1,16
3013,anger,2,16
3013,disgust,2,16
3013,fear,2,16
3013,sadness,2,16
3018,fear,1,16
3028,trust,1,16
3032,disgust,1,16
3035,anger,1,16
3035,disgust,1,16
3035,sadness,1,16
3038,anger,1,16
3038,sadness,1,16
3041,joy,1,16
3041,surprise,1,16
3041,trust,1,16
3042,anticipation,1,16
3042,disgust,1,16
3042,joy,1,16
3042,sadness,1,16
3042,trust,1,16
3044,anticipation,1,16
3044,joy,1,16
3044,sadness,1,16
3044,trust,1,16
3046,anticipation,1,16
3046,joy,1,16
3046,sadness,1,16
3046,trust,1,16
3048,anger,1,16
3048,disgust,1,16
3048,fear,1,16
3048,sadness,1,16
3053,disgust,1,16
3053,sadness,1,16
3065,joy,1,16
3065,trust,1,16
3066,anticipation,1,16
3066,joy,1,16
3066,sadness,1,16
3066,trust,1,16
3071,fear,1,16
3085,anger,1,16
3085,fear,1,16
3085,sadness,1,16
3093,sadness,1,16
3093,surprise,1,16
3106,trust,1,16
3115,joy,1,16
3116,anger,1,16
3116,anticipation,1,16
3116,disgust,2,16
3116,fear,1,16
3116,joy,1,16
3116,sadness,3,16
3116,trust,1,16
3118,anger,1,16
3118,disgust,2,16
3118,fear,2,16
3118,sadness,2,16
3119,joy,1,16
3128,anticipation,1,16
3128,joy,1,16
3128,trust,1,16
3129,joy,1,16
3129,trust,1,16
3142,anger,1,16
3142,anticipation,1,16
3142,disgust,1,16
3142,fear,1,16
3142,joy,1,16
3142,trust,1,16
3149,anticipation,1,16
3149,trust,1,16
3154,joy,1,16
3154,trust,1,16
3156,anticipation,1,16
3156,fear,1,16
3156,trust,1,16
3158,joy,1,16
3158,trust,1,16
3174,anger,1,16
3175,anger,1,16
3175,fear,1,16
3175,sadness,1,16
3175,surprise,1,16
3177,sadness,1,16
3180,anger,1,16
3180,fear,1,16
3180,sadness,1,16
3182,sadness,1,16
3183,trust,1,16
3184,surprise,1,16
3193,anticipation,1,16
3194,anticipation,2,16
3197,anticipation,1,16
3197,disgust,1,16
3197,fear,1,16
3197,joy,1,16
3197,sadness,1,16
3197,surprise,1,16
3197,trust,1,16
3198,trust,1,16
3205,anticipation,1,17
3207,anticipation,1,17
3207,joy,1,17
3207,sadness,1,17
3207,trust,1,17
3212,anger,1,17
3212,fear,1,17
3212,surprise,1,17
3214,disgust,1,17
3215,fear,1,17
3217,sadness,2,17
3219,anger,1,17
3219,disgust,1,17
3219,fear,1,17
3219,sadness,1,17
3219,surprise,1,17
3223,anticipation,1,17
3228,anger,1,17
3228,sadness,1,17
3232,anger,1,17
3232,disgust,1,17
3232,fear,1,17
3232,sadness,1,17
3235,sadness,1,17
3244,joy,1,17
3244,surprise,2,17
3252,anticipation,1,17
3253,fear,1,17
3254,anticipation,1,17
3254,fear,1,17
3254,joy,1,17
3254,trust,1,17
3265,disgust,1,17
3265,sadness,1,17
3266,disgust,1,17
3274,anticipation,1,17
3274,trust,1,17
3280,trust,1,17
3281,anger,1,17
3281,anticipation,1,17
3281,fear,1,17
3281,sadness,1,17
3305,anticipation,1,17
3307,anticipation,1,17
3321,anticipation,1,17
3323,joy,1,17
3323,surprise,1,17
3323,trust,1,17
3324,fear,1,17
3327,anger,1,17
3327,anticipation,1,17
3327,disgust,1,17
3327,fear,2,17
3327,sadness,1,17
3332,anger,1,17
3332,fear,1,17
3332,sadness,1,17
3332,surprise,1,17
3334,anger,1,17
3334,disgust,1,17
3334,fear,1,17
3334,sadness,1,17
3335,anger,1,17
3335,anticipation,1,17
3335,fear,1,17
3335,sadness,1,17
3336,anger,1,17
3336,anticipation,1,17
3336,fear,1,17
3336,sadness,1,17
3339,disgust,1,17
3339,fear,1,17
3340,anger,1,17
3340,disgust,1,17
3340,fear,1,17
3340,sadness,1,17
3342,disgust,1,17
3342,fear,1,17
3342,sadness,1,17
3351,trust,1,17
3353,anger,1,17
3353,fear,1,17
3353,sadness,1,17
3356,fear,1,17
3356,sadness,1,17
3359,anticipation,1,17
3359,trust,1,17
3364,disgust,1,17
3364,fear,1,17
3365,anger,1,17
3365,fear,1,17
3365,sadness,1,17
3365,surprise,1,17
3368,trust,1,17
3373,anticipation,1,17
3374,anger,1,17
3374,anticipation,2,17
3374,fear,1,17
3374,joy,1,17
3374,sadness,1,17
3374,trust,1,17
3382,anticipation,1,17
3382,fear,1,17
3383,anger,1,17
3383,fear,1,17
3383,sadness,1,17
3383,surprise,1,17
3384,trust,1,17
3385,anticipation,2,17
3386,sadness,1,17
3386,trust,1,17
3395,anger,1,17
3395,disgust,1,17
3395,sadness,1,17
3396,disgust,1,17
3396,sadness,2,17
3406,anticipation,1,18
3410,anger,1,18
3410,anticipation,1,18
3410,disgust,1,18
3410,fear,1,18
3410,joy,1,18
3410,sadness,1,18
3410,surprise,1,18
3410,trust,1,18
3415,sadness,1,18
3418,anticipation,1,18
3418,fear,1,18
3418,joy,1,18
3418,sadness,1,18
3418,trust,1,18
3424,trust,2,18
3428,trust,1,18
3429,anger,1,18
3429,anticipation,1,18
3429,disgust,1,18
3429,joy,1,18
3429,sadness,2,18
3429,surprise,1,18
3429,trust,1,18
3430,trust,1,18
3431,trust,1,18
3435,trust,1,18
3442,anger,1,18
3442,disgust,1,18
3446,anger,1,18
3446,disgust,1,18
3446,fear,1,18
3446,sadness,1,18
3453,anger,1,18
3453,fear,1,18
3453,sadness,1,18
3453,surprise,1,18
3455,fear,2,18
3455,surprise,1,18
3456,joy,1,18
3456,surprise,1,18
3456,trust,1,18
3464,anger,2,18
3464,disgust,1,18
3464,fear,1,18
3464,sadness,2,18
3468,anger,1,18
3468,fear,1,18
3468,sadness,1,18
3471,joy,1,18
3471,surprise,1,18
3471,trust,1,18
3482,disgust,1,18
3482,sadness,1,18
3484,anticipation,1,18
3484,joy,1,18
3484,trust,1,18
3488,anticipation,1,18
3488,joy,1,18
3488,surprise,1,18
3488,trust,1,18
3496,anger,1,18
3496,fear,1,18
3496,sadness,1,18
3496,surprise,1,18
3499,trust,1,18
3501,anticipation,1,18
3512,anticipation,1,18
3518,trust,1,18
3532,trust,1,18
3543,anger,1,18
3543,anticipation,1,18
3543,fear,1,18
3543,joy,1,18
3543,surprise,2,18
3543,trust,1,18
3546,anticipation,1,18
3546,joy,1,18
3546,sadness,1,18
3546,trust,1,18
3547,trust,1,18
3557,trust,1,18
3558,trust,1,18
3560,fear,1,18
3560,sadness,1,18
3564,trust,1,18
3568,anticipation,1,18
3569,trust,1,18
3573,trust,1,18
3575,fear,1,18
3575,sadness,1,18
3579,trust,1,18
3583,anger,1,18
3583,anticipation,1,18
3583,joy,1,18
3583,surprise,1,18
3583,trust,1,18
3584,trust,1,18
3588,trust,1,18
3589,fear,1,18
3589,trust,1,18
3593,fear,1,18
3593,sadness,1,18
3595,anger,1,18
3595,anticipation,1,18
3595,fear,1,18
3595,joy,1,18
3595,surprise,1,18
3595,trust,1,18
3596,fear,1,18
3596,trust,1,18
3597,trust,1,18
3604,trust,1,19
3607,anger,1,19
3607,anticipation,1,19
3607,joy,1,19
3607,surprise,1,19
3607,trust,1,19
3612,anticipation,1,19
3612,joy,1,19
3612,sadness,1,19
3612,trust,1,19
3614,trust,1,19
3620,anticipation,1,19
3620,fear,1,19
3623,trust,1,19
3629,anger,1,19
3633,anger,1,19
3633,anticipation,1,19
3633,joy,1,19
3633,surprise,1,19
3633,trust,1,19
3638,trust,1,19
3641,anger,1,19
3644,trust,1,19
3650,trust,1,19
3654,sadness,1,19
3654,trust,2,19
3656,trust,1,19
3657,trust,1,19
3659,anger,1,19
3659,disgust,1,19
3659,fear,1,19
3659,sadness,1,19
3669,trust,1,19
3671,trust,1,19
3674,trust,1,19
3676,trust,1,19
3687,trust,1,19
3702,trust,1,19
3704,disgust,1,19
3705,anticipation,1,19
3705,joy,1,19
3712,trust,1,19
3719,anticipation,1,19
3719,joy,1,19
3719,sadness,1,19
3719,trust,1,19
3720,trust,1,19
3722,trust,1,19
3723,fear,1,19
3723,trust,1,19
3724,joy,1,19
3724,trust,1,19
3730,trust,1,19
3732,anger,1,19
3732,disgust,1,19
3732,sadness,1,19
3735,trust,1,19
3736,anticipation,1,19
3738,anticipation,1,19
3738,joy,1,19
3738,sadness,1,19
3738,trust,1,19
3741,trust,1,19
3743,anticipation,1,19
3743,joy,1,19
3743,sadness,1,19
3743,trust,1,19
3744,fear,2,19
3744,sadness,2,19
3746,trust,1,19
3749,fear,1,19
3749,sadness,2,19
3750,trust,1,19
3752,anger,2,19
3752,disgust,1,19
3752,fear,2,19
3752,sadness,2,19
3752,surprise,1,19
3754,anger,1,19
3754,disgust,1,19
3754,fear,1,19
3754,sadness,1,19
3755,joy,1,19
3755,trust,1,19
3758,disgust,1,19
3758,fear,1,19
3758,sadness,1,19
3760,joy,1,19
3760,trust,1,19
3765,anticipation,1,19
3765,joy,1,19
3765,sadness,1,19
3765,trust,1,19
3767,joy,1,19
3772,trust,1,19
3773,anticipation,1,19
3779,trust,1,19
3781,anticipation,1,19
3781,joy,1,19
3781,sadness,1,19
3781,trust,1,19
3786,anger,1,19
3786,disgust,1,19
3786,fear,1,19
3786,sadness,1,19
3787,anticipation,1,19
3787,disgust,1,19
3787,joy,1,19
3787,surprise,1,19
3787,trust,2,19
3789,trust,1,19
3791,fear,1,19
3791,sadness,1,19
3792,fear,1,19
3792,sadness,1,19
3798,anger,1,19
3798,disgust,1,19
3798,fear,1,19
3798,sadness,1,19
3800,surprise,1,20
3804,sadness,1,20
3804,surprise,1,20
3805,sadness,1,20
3809,fear,1,20
3809,sadness,1,20
3818,anger,1,20
3818,fear,1,20
3821,sadness,1,20
3822,anger,2,20
3822,fear,1,20
3822,sadness,1,20
3822,surprise,1,20
3823,anticipation,1,20
3823,joy,1,20
3823,surprise,1,20
3825,disgust,1,20
3825,trust,1,20
3829,anticipation,1,20
3829,joy,1,20
3829,sadness,1,20
3829,trust,1,20
3831,anticipation,1,20
3831,joy,1,20
3831,surprise,1,20
3833,fear,1,20
3835,anger,1,20
3835,fear,1,20
3835,joy,1,20
3835,surprise,2,20
3842,anticipation,1,20
3842,joy,1,20
3843,anticipation,1,20
3843,joy,1,20
3843,sadness,1,20
3843,trust,1,20
3846,anticipation,1,20
3846,joy,1,20
3846,sadness,1,20
3846,trust,1,20
3852,anger,1,20
3852,disgust,1,20
3853,disgust,1,20
3854,disgust,1,20
3857,sadness,1,20
3858,disgust,1,20
3868,anticipation,1,20
3869,anticipation,1,20
3869,trust,1,20
3871,anger,1,20
3871,disgust,2,20
3871,fear,1,20
3871,joy,1,20
3871,sadness,1,20
3871,surprise,1,20
3873,anticipation,1,20
3873,joy,1,20
3873,sadness,1,20
3873,trust,1,20
3874,anticipation,1,20
3874,joy,1,20
3874,sadness,1,20
3874,trust,1,20
3875,trust,2,20
3876,sadness,1,20
3880,anticipation,1,20
3880,joy,1,20
3880,trust,1,20
3881,anticipation,1,20
3881,joy,1,20
3881,surprise,1,20
3882,anticipation,1,20
3882,joy,1,20
3882,trust,1,20
3883,anticipation,1,20
3883,joy,1,20
3883,trust,1,20
3887,anticipation,1,20
3887,joy,1,20
3887,trust,1,20
3890,surprise,1,20
3891,anticipation,1,20
3891,joy,1,20
3891,trust,1,20
3892,trust,1,20
3893,trust,1,20
3900,trust,1,20
3905,trust,1,20
3908,trust,1,20
3915,trust,1,20
3918,disgust,1,20
3920,anticipation,1,20
3920,joy,1,20
3920,sadness,1,20
3920,trust,1,20
3921,trust,1,20
3922,surprise,1,20
3924,surprise,1,20
3925,surprise,1,20
3929,trust,1,20
3933,fear,1,20
3933,sadness,1,20
3934,anger,1,20
3934,disgust,1,20
3934,fear,1,20
3934,sadness,1,20
3936,trust,1,20
3937,surprise,1,20
3944,anticipation,1,20
3946,joy,1,20
3947,trust,1,20
3948,anger,1,20
3948,disgust,1,20
3948,fear,1,20
3948,sadness,1,20
3950,disgust,1,20
3950,sadness,1,20
3956,trust,1,20
3960,anticipation,1,20
3961,trust,1,20
3964,joy,1,20
3968,trust,1,20
3969,trust,1,20
3971,trust,1,20
3974,anger,1,20
3974,fear,1,20
3980,anticipation,1,20
3980,joy,1,20
3980,trust,1,20
3981,joy,1,20
3982,anticipation,1,20
3982,disgust,1,20
3982,fear,1,20
3982,joy,1,20
3982,surprise,1,20
3982,trust,2,20
3985,joy,1,20
3985,trust,1,20
3992,anger,1,20
3992,fear,1,20
3992,sadness,1,20
3999,disgust,1,20
4000,fear,1,21
4000,sadness,1,21
4012,joy,1,21
4012,trust,1,21
4013,joy,1,21
4013,trust,1,21
4014,anticipation,1,21
4019,anticipation,1,21
4019,fear,1,21
4019,joy,1,21
4019,surprise,1,21
4019,trust,1,21
4023,anticipation,1,21
4023,fear,1,21
4028,trust,1,21
4031,anticipation,1,21
4044,anticipation,1,21
4048,joy,1,21
4048,surprise,1,21
4048,trust,1,21
4051,trust,1,21
4055,disgust,1,21
4056,disgust,1,21
4056,sadness,2,21
4056,trust,1,21
4058,trust,1,21
4061,trust,1,21
4062,anger,1,21
4062,fear,1,21
4062,sadness,1,21
4062,surprise,1,21
4065,disgust,1,21
4065,fear,1,21
4065,trust,1,21
4066,trust,1,21
4072,sadness,1,21
4073,trust,1,21
4076,anger,1,21
4076,fear,3,21
4076,surprise,1,21
4077,anger,1,21
4077,fear,1,21
4077,sadness,1,21
4078,anger,1,21
4078,disgust,1,21
4078,fear,2,21
4078,trust,1,21
4096,anticipation,1,21
4097,joy,1,21
4097,surprise,1,21
4097,trust,1,21
4098,anticipation,1,21
4098,joy,2,21
4098,surprise,1,21
4098,trust,3,21
4099,anger,1,21
4099,disgust,1,21
4099,sadness,1,21
4102,anticipation,1,21
4104,anticipation,1,21
4109,anger,1,21
4109,disgust,1,21
4109,fear,1,21
4109,sadness,1,21
4110,anticipation,1,21
4112,anger,2,21
4112,disgust,2,21
4112,sadness,1,21
4119,anticipation,1,21
4129,anticipation,2,21
4129,joy,2,21
4129,trust,2,21
4131,surprise,1,21
4135,anger,1,21
4135,fear,1,21
4135,surprise,1,21
4136,disgust,1,21
4139,trust,1,21
4154,anticipation,2,21
4157,anticipation,1,21
4157,joy,1,21
4157,trust,1,21
4158,anticipation,1,21
4158,fear,1,21
4158,joy,1,21
4158,surprise,1,21
4164,anticipation,1,21
4172,anticipation,1,21
4178,anticipation,1,21
4187,disgust,1,21
4187,fear,1,21
4187,trust,1,21
4190,trust,1,21
4191,trust,1,21
4197,trust,1,21
4206,anger,1,22
4206,anticipation,1,22
4206,fear,1,22
4208,sadness,1,22
4208,trust,1,22
4213,anticipation,1,22
4213,joy,1,22
4215,sadness,1,22
4216,fear,1,22
4216,trust,1,22
4221,fear,1,22
4222,anger,1,22
4222,fear,1,22
4222,sadness,1,22
4233,anticipation,1,22
4239,fear,1,22
4239,sadness,1,22
4240,joy,1,22
4240,surprise,1,22
4244,trust,1,22
4246,anger,1,22
4246,anticipation,1,22
4246,joy,1,22
4246,surprise,1,22
4246,trust,1,22
4259,joy,1,22
4259,trust,1,22
4260,trust,1,22
4262,anticipation,1,22
4274,anticipation,1,22
4275,anticipation,1,22
4275,trust,1,22
4284,sadness,1,22
4288,sadness,1,22
4290,sadness,1,22
4291,anticipation,2,22
4291,surprise,1,22
4291,trust,1,22
4293,sadness,1,22
4300,fear,1,22
4300,joy,1,22
4300,sadness,1,22
4300,trust,2,22
4304,joy,1,22
4304,trust,1,22
4305,joy,1,22
4305,trust,1,22
4306,joy,1,22
4306,trust,1,22
4308,trust,1,22
4311,surprise,1,22
4313,fear,1,22
4313,trust,1,22
4316,anger,1,22
4316,fear,1,22
4316,sadness,1,22
4316,surprise,1,22
4318,disgust,1,22
4335,trust,1,22
4336,surprise,2,22
4340,sadness,1,22
4346,anger,1,22
4346,anticipation,1,22
4346,joy,2,22
4346,surprise,1,22
4346,trust,2,22
4376,anticipation,1,22
4376,disgust,1,22
4376,joy,1,22
4376,surprise,1,22
4376,trust,1,22
4378,disgust,1,22
4378,sadness,1,22
4380,anticipation,1,22
4380,fear,1,22
4389,anticipation,1,22
4391,anticipation,1,22
4392,anticipation,1,22
4392,joy,1,22
4392,sadness,1,22
4392,trust,1,22
4404,disgust,1,23
4404,fear,1,23
4404,trust,1,23
4413,anticipation,2,23
4413,joy,2,23
4413,surprise,1,23
4413,trust,2,23
4414,joy,1,23
4415,sadness,1,23
4419,joy,1,23
4427,fear,1,23
4434,anger,1,23
4434,fear,1,23
4434,sadness,1,23
4434,surprise,1,23
4438,anger,1,23
4438,fear,1,23
4438,sadness,1,23
4438,surprise,1,23
4439,anticipation,1,23
4443,anger,1,23
4443,fear,1,23
4443,sadness,1,23
4443,surprise,1,23
4444,anticipation,1,23
4461,disgust,1,23
4461,fear,1,23
4461,sadness,1,23
4461,trust,1,23
4466,trust,1,23
4467,trust,1,23
4474,trust,1,23
4475,anger,1,23
4475,disgust,1,23
4475,fear,1,23
4487,surprise,1,23
4494,anger,1,23
4494,fear,1,23
4494,sadness,1,23
4509,disgust,1,23
4509,fear,1,23
4509,trust,1,23
4522,sadness,1,23
4524,anger,1,23
4524,sadness,1,23
4533,anticipation,1,23
4533,joy,1,23
4537,anticipation,1,23
4537,joy,1,23
4537,trust,1,23
4538,sadness,1,23
4541,disgust,1,23
4546,anticipation,1,23
4546,trust,1,23
4553,joy,1,23
4553,trust,1,23
4555,joy,1,23
4555,trust,2,23
4557,joy,1,23
4557,trust,1,23
4564,sadness,1,23
4575,surprise,1,23
4581,anticipation,1,23
4581,joy,1,23
4581,trust,1,23
4582,anticipation,2,23
4582,joy,2,23
4582,sadness,1,23
4582,trust,1,23
4583,anticipation,1,23
4583,joy,1,23
4583,trust,1,23
4586,disgust,1,23
4588,anticipation,1,23
4588,joy,1,23
4588,sadness,1,23
4588,trust,1,23
4594,disgust,1,23
4594,sadness,1,23
4595,anger,2,23
4595,anticipation,1,23
4595,disgust,2,23
4595,fear,2,23
4595,sadness,1,23
4595,surprise,1,23
4596,joy,1,23
4599,disgust,2,23
4599,fear,1,23
4599,sadness,1,23
4599,surprise,1,23
4602,anticipation,1,24
4602,trust,1,24
4603,sadness,1,24
4604,sadness,1,24
4605,anger,1,24
4605,anticipation,1,24
4605,disgust,1,24
4605,joy,1,24
4605,surprise,1,24
4605,trust,1,24
4607,anticipation,1,24
4607,joy,1,24
4607,trust,1,24
4610,anticipation,1,24
4610,joy,1,24
4614,anger,2,24
4614,disgust,1,24
4614,fear,2,24
4614,sadness,1,24
4614,surprise,1,24
4619,trust,1,24
4621,trust,1,24
4625,fear,1,24
4625,surprise,1,24
4630,anticipation,1,24
4630,joy,1,24
4630,sadness,1,24
4630,trust,1,24
4637,fear,1,24
4638,anticipation,1,24
4638,joy,1,24
4638,sadness,1,24
4638,trust,1,24
4642,anger,1,24
4642,anticipation,1,24
4642,joy,1,24
4642,surprise,1,24
4642,trust,1,24
4647,sadness,1,24
4647,surprise,1,24
4651,sadness,1,24
4651,surprise,1,24
4652,fear,1,24
4660,sadness,1,24
4665,anticipation,1,24
4665,joy,1,24
4665,sadness,1,24
4665,trust,1,24
4666,anger,1,24
4666,anticipation,1,24
4666,joy,1,24
4666,surprise,1,24
4666,trust,1,24
4668,joy,1,24
4668,trust,2,24
4669,fear,1,24
4669,surprise,1,24
4671,fear,1,24
4675,joy,1,24
4675,surprise,1,24
4675,trust,1,24
4678,anger,1,24
4678,disgust,2,24
4678,fear,1,24
4678,sadness,1,24
4679,anticipation,1,24
4679,fear,1,24
4679,joy,1,24
4679,trust,1,24
4682,anger,1,24
4682,anticipation,1,24
4682,sadness,1,24
4689,anger,1,24
4689,disgust,1,24
4691,anger,1,24
4691,fear,1,24
4691,sadness,1,24
4691,surprise,1,24
4692,anticipation,1,24
4692,surprise,1,24
4696,anticipation,1,24
4696,trust,1,24
4703,anticipation,1,24
4711,fear,1,24
4711,sadness,1,24
4715,joy,1,24
4715,surprise,2,24
4715,trust,1,24
4716,anticipation,1,24
4718,disgust,1,24
4718,fear,1,24
4718,trust,1,24
4721,trust,1,24
4722,anticipation,1,24
4722,fear,1,24
4722,surprise,1,24
4724,anticipation,1,24
4724,joy,1,24
4724,surprise,1,24
4725,anticipation,1,24
4727,anticipation,1,24
4727,trust,1,24
4729,sadness,1,24
4729,surprise,1,24
4731,anger,1,24
4731,disgust,1,24
4731,sadness,1,24
4736,sadness,1,24
4737,sadness,1,24
4737,trust,1,24
4740,anticipation,1,24
4740,trust,1,24
4741,fear,1,24
4741,surprise,1,24
4748,anticipation,1,24
4749,anger,1,24
4749,disgust,1,24
4749,fear,1,24
4749,sadness,1,24
4749,surprise,1,24
4751,joy,1,24
4751,surprise,2,24
4751,trust,1,24
4752,disgust,1,24
4753,surprise,1,24
4755,joy,1,24
4755,trust,1,24
4757,anger,1,24
4757,disgust,2,24
4757,fear,2,24
4757,sadness,2,24
4757,surprise,1,24
4759,anger,1,24
4759,disgust,2,24
4759,fear,1,24
4759,sadness,1,24
4761,anger,3,24
4761,anticipation,1,24
4761,disgust,3,24
4761,fear,3,24
4761,sadness,1,24
4761,surprise,2,24
4762,anger,2,24
4762,disgust,2,24
4762,fear,2,24
4762,surprise,2,24
4763,anger,2,24
4763,anticipation,1,24
4763,disgust,3,24
4763,fear,3,24
4763,sadness,2,24
4763,surprise,1,24
4766,anger,1,24
4766,disgust,1,24
4766,fear,1,24
4771,disgust,1,24
4771,surprise,1,24
4773,anticipation,1,24
